ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
,Female,No,26,No,Engineer,5,Low,2,Cat_6
,Male,Yes,58,Yes,Artist,7,Low,2,Cat_6
,Female,No,28,Yes,Artist,1,Low,2,Cat_6
,Female,Yes,53,Yes,Artist,1,Average,2,Cat_7
,Male,No,18,No,Doctor,4,Low,2,Cat_6
,Male,Yes,49,Yes,Entertainment,7,Average,4,Cat_6
,Male,No,19,No,Healthcare,0,Low,3,Cat_6
,Male,No,20,No,Doctor,0,Low,4,Cat_6
,Male,Yes,55,Yes,Artist,2,Low,2,Cat_6
,Female,No,32,Yes,Engineer,0,Low,3,Cat_6
,Male,No,27,No,Healthcare,10,Low,4,Cat_6
,Male,Yes,72,Yes,Executive,1,High,5,Cat_6
,Female,No,59,Yes,Artist,1,Low,1,Cat_6
,Female,Yes,35,Yes,Artist,0,Low,3,Cat_6
,Female,No,32,Yes,Engineer,9,Low,1,Cat_6
,Female,Yes,28,Yes,Healthcare,10,High,2,Cat_6
,Male,Yes,19,No,Entertainment,1,Low,2,Cat_6
,Male,Yes,52,Yes,Artist,2,High,1,Cat_4
,Male,No,29,No,Doctor,1,Low,3,Cat_6
,Female,Yes,51,Yes,Homemaker,12,Average,4,Cat_3
,Male,No,27,Yes,Healthcare,1,Low,5,Cat_6
,Female,No,47,Yes,Entertainment,0,Low,1,Cat_3
,Male,Yes,61,No,Entertainment,1,Low,1,Cat_2
,Female,Yes,75,No,Lawyer,0,High,2,Cat_6
,Male,No,19,No,Healthcare,1,Low,1,Cat_6
,Male,Yes,48,Yes,Artist,0,Average,2,Cat_5
,Male,Yes,59,Yes,Artist,3,Average,2,Cat_6
,Male,Yes,42,No,Homemaker,8,Low,1,Cat_6
,Female,No,86,Yes,Lawyer,1,Low,1,Cat_6
,Male,No,33,Yes,Entertainment,9,Low,4,Cat_3
,Female,Yes,37,Yes,Artist,,High,2,Cat_6
,Male,Yes,49,No,Executive,3,High,5,Cat_7
,Male,Yes,52,Yes,Entertainment,,Average,3,Cat_6
,Male,No,41,Yes,Artist,,Low,3,Cat_6
,Male,No,26,Yes,Healthcare,1,Low,,Cat_5
,Male,No,23,No,Doctor,1,Low,5,Cat_6
,Male,No,35,No,Doctor,1,Low,3,Cat_3
,Male,Yes,37,Yes,Artist,2,Average,2,Cat_6
,Male,Yes,43,Yes,Entertainment,7,Low,2,Cat_6
,Male,Yes,50,No,Engineer,1,Low,2,Cat_6
,Female,No,50,No,Engineer,1,Low,1,Cat_6
,Female,No,26,No,Healthcare,3,Low,,Cat_6
,Female,No,20,No,Healthcare,8,Low,3,Cat_1
,Female,Yes,31,No,Homemaker,9,Average,2,Cat_6
,Female,No,31,Yes,Healthcare,9,Low,3,Cat_2
,Male,Yes,41,No,Executive,1,Average,5,Cat_4
,Male,Yes,84,No,Lawyer,1,Low,1,Cat_6
,Female,No,22,,Healthcare,8,Low,5,Cat_4
,Male,Yes,57,No,,1,Low,5,Cat_4
,Female,No,23,No,Healthcare,0,Low,4,Cat_3
,Female,Yes,69,No,Lawyer,0,Low,1,Cat_3
,Female,Yes,68,Yes,Artist,4,Low,2,Cat_6
,Female,No,30,No,Healthcare,8,Low,4,Cat_4
,Female,No,26,Yes,Doctor,1,Low,1,Cat_6
,Male,Yes,79,,Lawyer,1,Low,1,Cat_6
,Male,Yes,32,Yes,Doctor,0,Low,,
,Female,No,36,Yes,Artist,1,Low,1,Cat_6
,Male,No,18,No,Entertainment,0,Low,5,Cat_6
,Male,No,30,Yes,Healthcare,8,Low,4,Cat_7
,Female,No,46,Yes,Artist,9,Low,1,Cat_6
,Male,Yes,33,Yes,,0,Low,2,Cat_3
,Male,No,19,No,Healthcare,2,Low,5,Cat_2
,Male,No,33,Yes,Entertainment,0,Low,4,Cat_6
,Female,Yes,65,Yes,Artist,13,Low,1,Cat_6
,Male,Yes,26,Yes,Artist,6,Average,2,Cat_6
,Female,No,30,Yes,Homemaker,6,Low,1,Cat_6
,Female,No,33,Yes,Entertainment,1,Low,4,Cat_6
,Female,Yes,27,Yes,Engineer,0,Average,4,Cat_7
,Male,Yes,65,Yes,Artist,0,Average,2,Cat_6
,Male,Yes,77,No,Lawyer,1,Low,2,Cat_4
,Female,No,20,No,Engineer,0,Low,4,Cat_6
,Female,No,27,Yes,Homemaker,6,Low,7,Cat_6
,Male,Yes,78,,Lawyer,,Low,,Cat_3
,Female,Yes,51,Yes,Doctor,1,Average,4,Cat_6
,Male,No,18,No,Healthcare,13,Low,4,Cat_6
,Female,Yes,63,Yes,Artist,5,Low,1,Cat_3
,Male,Yes,36,Yes,Engineer,1,Average,3,Cat_4
,Male,Yes,43,Yes,Executive,1,High,4,Cat_6
,Male,Yes,46,Yes,Executive,0,High,4,Cat_6
,Male,No,51,Yes,Artist,0,Low,3,Cat_6
,Male,No,43,Yes,Engineer,0,Low,1,Cat_6
,Female,Yes,43,Yes,Artist,0,Average,2,Cat_6
,Female,No,37,Yes,Entertainment,1,Low,1,Cat_6
,Female,Yes,63,No,Artist,0,Average,5,Cat_6
,Male,No,30,No,Doctor,,Low,5,Cat_6
,Female,Yes,37,Yes,Entertainment,5,Average,2,Cat_3
,Male,Yes,53,No,Artist,8,Average,3,Cat_6
,Female,Yes,26,Yes,Healthcare,6,High,7,Cat_2
,Male,Yes,40,Yes,Artist,0,Average,2,Cat_6
,Male,Yes,41,Yes,Entertainment,0,Average,4,Cat_6
,Male,Yes,66,Yes,Artist,2,Low,1,Cat_6
,Male,Yes,80,Yes,Lawyer,,Low,1,Cat_6
,Female,Yes,37,No,Engineer,0,Average,5,Cat_2
,Female,Yes,42,No,Artist,1,High,4,Cat_6
,Female,No,38,Yes,Artist,1,Low,2,Cat_6
,Female,No,53,No,Lawyer,1,Low,1,Cat_6
,Male,No,33,No,Executive,5,Low,2,Cat_6
,Female,Yes,52,No,,7,Average,7,Cat_4
,Male,Yes,33,No,Executive,,High,4,Cat_6
,Male,No,19,No,Healthcare,1,Low,3,Cat_6
,Male,Yes,53,Yes,Artist,,Average,3,Cat_6
,Male,Yes,50,Yes,Doctor,0,Average,8,Cat_6
,Female,No,26,No,Engineer,0,Low,2,Cat_6
,Male,No,20,No,Healthcare,1,Low,3,Cat_6
,Female,Yes,53,Yes,Executive,0,High,4,Cat_6
,Female,Yes,41,Yes,Artist,0,Average,2,Cat_7
,Male,Yes,48,Yes,Executive,0,High,3,Cat_2
,Male,Yes,56,No,Executive,0,High,4,Cat_6
,Female,No,66,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,35,No,Entertainment,8,Average,4,Cat_6
,Male,Yes,50,No,Entertainment,0,Low,2,Cat_6
,Female,Yes,51,Yes,Artist,3,Low,2,Cat_3
,Female,No,30,No,Healthcare,8,Low,3,Cat_4
,Male,No,30,No,Executive,1,Low,4,Cat_4
,Female,No,50,Yes,Artist,9,Low,1,Cat_6
,Male,Yes,61,Yes,Artist,,Low,1,Cat_6
,Male,No,19,No,Healthcare,0,Low,5,Cat_6
,Female,No,22,No,Doctor,0,Low,2,Cat_4
,Female,No,35,Yes,Healthcare,9,Low,1,Cat_6
,Female,Yes,47,Yes,Engineer,0,Low,4,Cat_6
,Male,No,32,No,Doctor,12,Low,4,Cat_6
,Male,Yes,33,No,Healthcare,11,High,2,Cat_6
,Female,No,25,Yes,Healthcare,,Low,2,Cat_4
,Female,No,28,No,Healthcare,1,Low,4,Cat_6
,Male,No,32,No,Homemaker,,Low,2,Cat_4
,Female,Yes,50,Yes,Healthcare,1,High,6,Cat_5
,Female,Yes,37,Yes,Engineer,,Average,3,Cat_6
,Male,No,53,Yes,Artist,1,Low,1,Cat_6
,Female,Yes,49,Yes,Artist,1,Low,2,Cat_3
,Male,Yes,72,Yes,Lawyer,1,Low,1,Cat_6
,Male,Yes,60,Yes,Executive,0,High,3,Cat_6
,Male,No,48,Yes,Artist,4,Low,1,Cat_6
,Female,No,32,No,Healthcare,1,Low,4,Cat_6
,Male,No,48,Yes,Entertainment,1,Low,2,Cat_3
,Female,No,33,Yes,Entertainment,0,Low,1,Cat_7
,Female,Yes,26,No,Engineer,7,Low,2,Cat_6
,Female,Yes,38,Yes,Artist,1,Average,4,Cat_3
,Female,Yes,56,Yes,Artist,0,Low,1,Cat_4
,Female,No,41,Yes,Entertainment,1,Low,,Cat_6
,Female,Yes,43,Yes,Engineer,0,High,4,Cat_3
,Female,Yes,51,Yes,Artist,0,Average,2,Cat_2
,Female,Yes,47,Yes,Artist,7,Average,2,Cat_6
,Male,No,28,Yes,Artist,1,Low,3,Cat_4
,Male,No,20,No,Healthcare,1,Low,2,Cat_6
,Female,Yes,38,No,Artist,0,Low,3,Cat_6
,Male,Yes,57,Yes,Executive,1,High,3,Cat_6
,Female,Yes,28,No,Engineer,1,Average,2,Cat_4
,Male,No,39,Yes,Artist,1,Low,1,Cat_6
,Male,Yes,89,Yes,Marketing,1,High,2,Cat_6
,Female,Yes,81,Yes,Lawyer,0,Average,2,Cat_6
,Male,No,33,Yes,Entertainment,1,Low,4,Cat_2
,Male,Yes,32,Yes,Artist,5,Average,2,Cat_3
,Male,,79,No,Lawyer,0,Low,1,Cat_3
,Female,Yes,41,Yes,Artist,1,Average,3,Cat_6
,Male,Yes,43,Yes,Artist,9,Average,2,Cat_2
,Female,Yes,68,No,Doctor,8,Average,2,Cat_6
,Female,Yes,58,Yes,Artist,7,Low,2,Cat_6
,Male,Yes,51,Yes,Entertainment,1,Average,5,Cat_6
,Male,Yes,47,Yes,Artist,0,Low,2,Cat_6
,Female,Yes,55,Yes,Homemaker,13,Average,3,Cat_5
,Female,No,39,Yes,Artist,9,Low,1,Cat_6
,Female,No,33,Yes,Healthcare,1,Low,5,Cat_2
,Female,Yes,62,Yes,Artist,9,Low,1,Cat_6
,Male,Yes,51,No,Executive,0,High,4,Cat_7
,Male,No,29,Yes,Entertainment,8,Low,3,Cat_6
,Female,No,48,Yes,Artist,4,Low,1,Cat_6
,Male,No,41,No,Engineer,9,Low,7,Cat_4
,Male,No,42,Yes,Healthcare,9,Low,1,Cat_3
,Female,No,20,No,Healthcare,0,Low,3,Cat_6
,Female,Yes,60,Yes,Artist,0,Average,4,Cat_6
,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6
,Male,No,25,Yes,Entertainment,9,Low,1,Cat_2
,Female,Yes,57,Yes,Doctor,1,Average,4,Cat_6
,Female,Yes,40,Yes,Engineer,8,Average,4,Cat_4
,Male,Yes,35,No,Doctor,9,Low,2,Cat_6
,Female,Yes,31,Yes,Engineer,1,Low,2,Cat_6
,Female,Yes,78,No,Lawyer,1,Low,1,Cat_5
,Female,No,41,Yes,Artist,9,Low,1,Cat_6
,Male,Yes,57,Yes,Artist,0,Average,3,Cat_2
,Female,Yes,41,Yes,Marketing,9,Low,3,Cat_6
,Male,Yes,49,Yes,Artist,1,Low,2,Cat_6
,Male,No,40,No,Engineer,1,Low,2,Cat_6
,Male,Yes,89,Yes,Lawyer,0,Low,2,Cat_6
,Male,Yes,61,Yes,Executive,0,High,2,Cat_6
,Female,Yes,38,No,Entertainment,3,Average,3,Cat_6
,Female,Yes,58,Yes,Doctor,5,Average,3,Cat_2
,Female,Yes,46,Yes,Artist,0,Average,2,Cat_1
,Female,No,22,No,Engineer,,Low,3,Cat_6
,Male,Yes,39,Yes,Entertainment,6,Average,2,Cat_6
,Female,Yes,58,Yes,Engineer,1,Average,4,Cat_6
,Female,Yes,38,Yes,Artist,8,Average,2,Cat_6
,Male,Yes,28,No,Artist,1,Average,2,Cat_3
,Female,Yes,35,Yes,Artist,7,High,4,Cat_7
,Female,Yes,70,Yes,Lawyer,1,High,2,Cat_6
,Male,Yes,30,No,Executive,4,High,4,Cat_3
,Male,Yes,55,No,Entertainment,1,Low,,Cat_4
,Female,Yes,57,Yes,Artist,,Low,1,Cat_6
,Female,,22,No,Healthcare,0,Low,6,Cat_2
,Male,Yes,63,Yes,Entertainment,0,Average,4,Cat_6
,Female,No,42,Yes,Executive,,Low,1,Cat_4
,Male,Yes,27,Yes,Healthcare,4,High,3,Cat_6
,Female,No,43,Yes,Artist,1,Low,1,Cat_3
,Male,Yes,69,No,Executive,0,High,4,Cat_3
,Male,Yes,67,Yes,Executive,1,Low,,Cat_7
,Male,Yes,72,Yes,Marketing,0,Low,1,Cat_6
,Female,Yes,89,Yes,Lawyer,1,Low,,Cat_6
,Male,Yes,26,Yes,Executive,0,Low,3,Cat_6
,Female,No,53,Yes,Artist,9,Low,1,Cat_6
,Male,Yes,49,Yes,Artist,1,Average,4,Cat_6
,Female,No,28,No,Artist,1,Low,5,Cat_1
,Male,Yes,52,Yes,Executive,1,High,4,Cat_6
,Male,Yes,43,Yes,Executive,,High,4,Cat_6
,Male,Yes,38,No,Artist,8,High,5,Cat_6
,Female,Yes,27,No,Homemaker,9,Average,2,Cat_6
,Male,No,18,No,Healthcare,5,Low,4,Cat_2
,Male,Yes,59,Yes,Entertainment,1,Low,3,Cat_6
,Male,No,22,No,Healthcare,1,Low,3,Cat_1
,Male,No,32,Yes,Doctor,0,Low,4,Cat_2
,Female,Yes,35,Yes,Artist,0,Low,2,Cat_6
,Male,Yes,51,Yes,Artist,5,Average,4,Cat_6
,Female,No,22,No,Healthcare,8,Low,6,Cat_6
,Male,Yes,49,No,Executive,,High,3,Cat_6
,Female,Yes,42,Yes,Artist,,Low,,Cat_4
,Male,No,32,No,Entertainment,1,Low,3,Cat_7
,Male,No,55,No,Lawyer,,Low,1,Cat_1
,Male,No,31,Yes,Entertainment,,Low,,Cat_5
,Female,Yes,36,Yes,Doctor,7,Average,2,Cat_6
,Male,No,32,Yes,Healthcare,1,Low,3,Cat_6
,Male,No,18,No,Healthcare,0,Low,4,Cat_4
,Female,No,31,Yes,Healthcare,4,Low,3,Cat_6
,Male,Yes,53,Yes,Artist,0,High,7,Cat_4
,Female,No,42,Yes,Engineer,8,Low,3,Cat_4
,Male,No,75,No,Lawyer,,Low,2,Cat_6
,Male,No,30,Yes,Artist,7,Low,3,Cat_6
,Male,No,19,No,Healthcare,1,Low,4,Cat_6
,Male,Yes,67,No,Lawyer,,Low,,Cat_6
,Male,Yes,46,Yes,Entertainment,1,Low,2,Cat_3
,Male,Yes,51,Yes,Engineer,1,Low,2,Cat_6
,Female,No,32,No,Engineer,1,Low,9,Cat_4
,Female,,53,No,Artist,9,Low,2,Cat_6
,Female,No,46,Yes,Artist,5,Low,1,Cat_2
,Female,No,45,Yes,Artist,3,Low,1,Cat_6
,Male,Yes,50,Yes,Executive,1,Average,3,Cat_6
,Female,Yes,36,No,Engineer,1,Low,3,Cat_4
,Female,No,40,Yes,Artist,8,Low,1,Cat_6
,Female,Yes,40,Yes,Artist,,Low,2,Cat_6
,Male,Yes,43,No,Artist,1,High,9,Cat_4
,Male,No,19,No,Healthcare,8,Low,5,Cat_4
,Male,Yes,42,No,Entertainment,6,Average,2,Cat_2
,Male,No,29,Yes,Healthcare,1,Low,1,Cat_2
,Female,Yes,37,Yes,Doctor,9,Average,2,Cat_6
,Female,No,38,No,Artist,14,Low,1,Cat_6
,Female,Yes,79,Yes,Lawyer,0,Low,1,Cat_3
,Male,No,25,No,Entertainment,2,Low,7,Cat_6
,Female,No,29,No,Marketing,1,Low,5,Cat_3
,Female,No,33,Yes,Homemaker,1,Low,1,Cat_3
,Female,No,26,No,Healthcare,,Low,6,Cat_7
,Male,No,26,No,Doctor,1,Low,4,Cat_6
,Female,Yes,38,Yes,Artist,9,Average,2,Cat_6
,Male,Yes,63,Yes,Artist,1,Average,,Cat_6
,Female,No,60,Yes,Artist,1,Low,3,Cat_6
,Female,No,33,No,Engineer,0,Low,7,Cat_4
,Female,Yes,71,Yes,Lawyer,1,Low,1,Cat_3
,Male,Yes,45,Yes,Artist,,Low,2,Cat_6
,Female,Yes,60,Yes,Artist,0,Average,2,Cat_4
,Female,Yes,31,Yes,Artist,0,Average,2,Cat_4
,Female,No,26,Yes,Healthcare,8,Low,1,Cat_6
,Female,Yes,42,Yes,Engineer,1,Low,1,Cat_6
,Female,No,35,No,Artist,13,Low,1,Cat_6
,Female,No,20,No,Healthcare,1,Low,3,Cat_6
,Male,No,25,Yes,Healthcare,4,Low,5,Cat_4
,Female,No,23,No,Entertainment,0,Low,2,Cat_2
,Male,Yes,53,Yes,Artist,0,Average,5,Cat_6
,Female,No,49,Yes,Doctor,,Low,2,Cat_6
,Female,No,35,Yes,Doctor,1,Low,1,Cat_3
,Male,Yes,60,Yes,Executive,5,High,3,Cat_6
,Male,Yes,86,Yes,Lawyer,0,Low,1,Cat_6
,Female,,31,No,Healthcare,0,Low,4,Cat_6
,Male,No,18,No,Marketing,2,Low,2,Cat_3
,Male,Yes,38,Yes,Doctor,0,High,4,Cat_7
,Male,No,39,Yes,Artist,8,Low,2,Cat_3
,Female,No,45,No,Marketing,1,Low,1,Cat_6
,Male,No,28,Yes,Healthcare,0,Low,4,Cat_6
,Male,Yes,65,Yes,Lawyer,0,High,2,Cat_6
,Female,No,41,Yes,Artist,0,Low,1,Cat_7
,Male,Yes,48,No,Entertainment,1,Average,3,Cat_6
,Female,Yes,52,Yes,Engineer,7,High,4,Cat_6
,Female,No,26,Yes,Healthcare,,Low,1,Cat_6
,Female,,43,Yes,Engineer,1,Low,1,Cat_6
,Female,No,30,Yes,Healthcare,0,Low,4,Cat_4
,Female,Yes,77,No,Lawyer,1,Low,1,Cat_6
,Female,No,37,No,Artist,4,Low,1,Cat_6
,Female,No,65,Yes,Lawyer,0,Low,5,Cat_6
,Male,Yes,61,Yes,Artist,0,Average,2,Cat_6
,Female,No,32,No,Healthcare,2,Low,5,Cat_1
,Male,Yes,49,Yes,Artist,0,Low,3,Cat_3
,Male,No,19,No,Healthcare,1,Low,4,Cat_6
,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6
,Female,No,31,No,Healthcare,0,Low,5,Cat_2
,Male,Yes,45,Yes,Doctor,6,Average,2,Cat_6
,Male,Yes,82,Yes,Lawyer,0,High,2,Cat_6
,Male,No,33,No,,5,Low,3,Cat_5
,Male,Yes,39,Yes,Entertainment,9,High,3,Cat_6
,Male,No,20,No,Healthcare,1,Low,5,Cat_6
,Female,Yes,85,Yes,Lawyer,0,Low,5,Cat_6
,Male,Yes,49,Yes,Entertainment,1,Low,2,Cat_6
,Female,Yes,76,Yes,Artist,1,High,2,Cat_6
,Male,Yes,37,Yes,Artist,0,High,4,Cat_6
,Male,Yes,62,No,Artist,0,Average,3,Cat_6
,Female,No,23,No,Marketing,2,Low,6,Cat_3
,Male,No,33,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,53,Yes,Artist,0,Low,3,Cat_6
,Male,Yes,46,No,Executive,,Average,3,Cat_1
,Male,Yes,28,No,Engineer,6,Average,2,Cat_4
,Female,No,87,No,Lawyer,1,Low,2,Cat_6
,Female,Yes,45,Yes,Artist,3,Average,2,Cat_6
,Female,No,21,No,Healthcare,1,Low,4,Cat_4
,Female,No,51,Yes,Artist,0,Low,1,Cat_3
,Female,Yes,37,Yes,Doctor,9,Average,4,Cat_2
,Male,,67,Yes,Executive,0,High,3,Cat_6
,Male,Yes,49,Yes,Artist,1,Average,4,Cat_6
,Female,No,66,No,Entertainment,2,Low,3,Cat_6
,Male,Yes,42,Yes,Entertainment,1,Low,2,Cat_6
,Male,Yes,45,No,Doctor,1,Average,3,Cat_6
,Male,No,32,Yes,Healthcare,,Low,4,Cat_6
,Male,No,47,Yes,Doctor,1,Low,1,Cat_6
,Female,Yes,38,Yes,Engineer,8,Low,3,Cat_6
,Male,Yes,50,No,Executive,,High,4,Cat_6
,Female,Yes,51,Yes,Entertainment,7,Average,2,Cat_6
,Male,Yes,32,No,Entertainment,1,Average,2,Cat_6
,Male,Yes,53,Yes,Entertainment,1,High,,Cat_6
,Female,Yes,45,Yes,Artist,9,Low,1,Cat_7
,Female,No,32,No,Healthcare,0,Low,4,Cat_6
,Male,No,22,No,,2,Low,2,Cat_3
,Male,No,59,Yes,Entertainment,1,Low,1,Cat_6
,Female,No,21,No,Healthcare,,Low,4,Cat_1
,Male,Yes,62,Yes,Artist,1,Average,3,Cat_3
,Male,Yes,67,Yes,Lawyer,0,Low,2,Cat_6
,Female,No,73,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,85,No,Lawyer,0,Low,1,Cat_4
,Female,No,40,Yes,Artist,0,Low,1,Cat_6
,Female,Yes,27,No,Artist,,Low,2,Cat_6
,Male,Yes,41,Yes,Engineer,9,Average,2,Cat_2
,Male,Yes,46,Yes,Doctor,0,Low,3,Cat_3
,Male,Yes,41,Yes,Artist,,Average,3,Cat_3
,Female,Yes,38,Yes,Artist,7,Average,3,Cat_4
,Female,Yes,55,Yes,Artist,1,Average,4,Cat_6
,Female,No,43,Yes,Artist,9,Low,2,Cat_6
,Female,Yes,48,Yes,Artist,1,High,4,Cat_6
,Female,Yes,88,Yes,Lawyer,0,High,3,Cat_6
,Male,Yes,66,No,Entertainment,1,High,2,Cat_6
,Female,Yes,73,No,Lawyer,1,Low,2,Cat_6
,Male,Yes,49,Yes,Artist,9,Average,2,Cat_6
,Male,Yes,48,Yes,Artist,0,Low,2,Cat_6
,Female,Yes,39,No,Doctor,0,Average,4,Cat_4
,Male,Yes,52,Yes,Artist,4,Average,2,Cat_6
,Male,No,30,Yes,Artist,8,Low,1,Cat_6
,Male,Yes,61,Yes,Artist,3,Average,2,Cat_6
,Male,No,33,Yes,Healthcare,0,Low,7,Cat_4
,Male,Yes,68,Yes,Artist,0,Low,1,Cat_6
,Female,Yes,48,Yes,Artist,1,Average,2,Cat_6
,Male,Yes,39,Yes,Executive,0,High,3,Cat_2
,Female,Yes,36,No,Entertainment,1,Average,2,Cat_4
,Male,Yes,76,Yes,Lawyer,1,High,2,Cat_6
,Male,Yes,69,No,Artist,2,Low,2,Cat_6
,Male,Yes,79,No,Entertainment,0,Low,1,Cat_6
,Female,Yes,39,Yes,Healthcare,9,High,3,Cat_6
,Male,No,32,No,Doctor,,Low,6,Cat_4
,Male,Yes,56,Yes,Executive,,High,9,Cat_6
,Male,No,23,No,Doctor,0,Low,5,Cat_6
,Male,Yes,71,No,Lawyer,1,Low,2,Cat_4
,Male,Yes,48,Yes,Artist,0,Average,3,Cat_6
,Female,Yes,37,No,Artist,1,Low,3,Cat_6
,Female,Yes,46,Yes,Artist,0,Low,2,Cat_6
,Female,Yes,66,No,Lawyer,,Low,1,Cat_6
,Female,No,25,Yes,Engineer,0,Low,7,Cat_4
,Male,No,26,Yes,Healthcare,0,Low,4,Cat_6
,Male,No,23,No,Healthcare,6,Low,3,Cat_6
,Female,Yes,32,No,Doctor,,High,6,Cat_4
,Female,Yes,84,Yes,Lawyer,2,Low,1,Cat_6
,Male,Yes,57,No,Entertainment,0,Low,1,Cat_6
,Male,Yes,39,Yes,Entertainment,4,Average,4,Cat_6
,Male,Yes,71,Yes,Lawyer,1,Low,2,Cat_6
,Male,Yes,48,Yes,Artist,1,Low,3,Cat_3
,Female,Yes,39,Yes,Artist,7,Average,3,Cat_6
,Female,Yes,60,Yes,Engineer,1,High,4,Cat_3
,Female,No,43,Yes,Homemaker,14,Low,1,Cat_6
,Male,Yes,46,No,Entertainment,1,High,3,Cat_6
,Female,Yes,55,Yes,Artist,6,Low,,Cat_6
,Female,Yes,62,Yes,Entertainment,1,Low,1,Cat_6
,Male,No,57,Yes,Doctor,0,Low,1,Cat_3
,Male,No,29,Yes,Healthcare,0,Low,4,Cat_6
,Male,Yes,33,No,Artist,,Low,4,Cat_6
,Male,Yes,60,Yes,Entertainment,7,Average,4,Cat_2
,Female,Yes,58,Yes,Artist,6,Low,1,Cat_6
,Male,Yes,52,No,Entertainment,0,Average,4,Cat_5
,Female,Yes,30,No,Homemaker,9,Low,3,Cat_3
,Male,Yes,52,Yes,Entertainment,1,Average,3,Cat_4
,Male,Yes,31,Yes,Artist,0,Average,2,Cat_6
,Female,Yes,67,Yes,Entertainment,1,Low,,Cat_6
,Male,Yes,62,Yes,Artist,2,Average,4,Cat_6
,Male,Yes,38,Yes,Healthcare,1,High,4,Cat_3
,Male,Yes,60,Yes,Artist,3,High,3,Cat_6
,Male,Yes,47,Yes,Artist,1,Average,6,Cat_2
,Male,No,53,Yes,Artist,3,Low,1,Cat_6
,Male,Yes,71,No,Lawyer,0,Low,1,Cat_6
,Male,Yes,45,No,Executive,10,High,3,Cat_6
,Female,No,37,No,Homemaker,,Low,2,Cat_1
,Male,Yes,58,Yes,Artist,7,Low,1,Cat_3
,Male,Yes,38,Yes,Artist,1,Average,3,Cat_6
,Female,No,28,Yes,Homemaker,,Low,1,Cat_6
,Female,Yes,56,Yes,Artist,,High,4,Cat_6
,Male,Yes,49,Yes,Artist,1,Average,4,Cat_6
,Male,Yes,50,Yes,,1,Average,4,Cat_7
,Male,Yes,56,Yes,Executive,,High,2,Cat_6
,Male,No,28,Yes,Artist,,Low,1,Cat_6
,Male,No,70,No,Entertainment,0,Low,1,Cat_6
,Female,Yes,52,No,Engineer,1,High,2,Cat_6
,Male,Yes,75,Yes,Lawyer,1,Low,1,Cat_6
,Male,Yes,48,No,Entertainment,5,Average,2,Cat_2
,Male,Yes,51,Yes,Artist,1,Low,3,Cat_6
,Male,Yes,62,Yes,Artist,1,Low,1,Cat_6
,Female,No,43,Yes,Healthcare,0,Low,6,Cat_3
,Female,No,22,No,Doctor,,Low,4,Cat_6
,Male,Yes,32,Yes,Doctor,0,Low,3,Cat_6
,Female,Yes,43,Yes,Healthcare,9,Low,2,Cat_6
,Male,Yes,35,No,Doctor,5,Low,4,Cat_4
,Female,Yes,68,No,Lawyer,0,Low,1,Cat_4
,Female,Yes,36,Yes,Entertainment,,Average,3,Cat_3
,Female,Yes,36,Yes,Artist,0,Average,3,Cat_2
,Male,Yes,47,Yes,Artist,0,Average,4,Cat_6
,Male,Yes,37,Yes,Artist,9,High,2,Cat_6
,Male,No,20,No,Healthcare,1,Low,4,Cat_6
,Female,Yes,40,Yes,Artist,2,Low,1,Cat_6
,Female,Yes,40,Yes,Homemaker,2,Average,2,Cat_3
,Male,No,26,No,Entertainment,1,Low,2,Cat_6
,Female,Yes,56,Yes,Marketing,0,Average,2,Cat_6
,Male,Yes,35,Yes,Artist,1,High,2,Cat_6
,Male,Yes,56,No,Entertainment,1,Average,3,Cat_6
,Male,Yes,47,Yes,Healthcare,1,Low,2,Cat_4
,Male,Yes,88,Yes,Lawyer,0,High,2,Cat_4
,Female,No,31,No,Healthcare,1,Low,5,Cat_6
,Male,Yes,50,Yes,Entertainment,0,Average,2,Cat_3
,Male,Yes,43,No,Entertainment,0,Average,3,Cat_3
,Male,Yes,47,No,Engineer,,Low,1,Cat_6
,Male,No,18,No,Healthcare,1,Low,3,Cat_4
,Female,Yes,56,Yes,Artist,,Low,1,Cat_6
,Male,Yes,88,Yes,Lawyer,1,Low,1,Cat_6
,Female,Yes,45,Yes,Artist,3,Low,3,Cat_6
,Female,No,28,No,Engineer,0,Low,1,Cat_4
,Male,Yes,57,Yes,Artist,0,Low,1,Cat_6
,Male,Yes,46,Yes,Artist,,Average,4,Cat_7
,Male,Yes,85,Yes,Executive,0,High,2,Cat_6
,Female,No,35,No,Entertainment,0,Low,1,Cat_6
,Female,No,40,No,Engineer,0,Low,3,Cat_3
,Male,Yes,38,Yes,Artist,6,Low,1,Cat_7
,Female,No,18,No,Healthcare,6,Low,3,Cat_6
,Male,No,31,Yes,Doctor,8,Low,1,Cat_6
,Female,Yes,48,Yes,Artist,4,Average,3,Cat_6
,Female,Yes,58,Yes,Engineer,0,Average,,Cat_6
,Male,No,31,No,Doctor,0,Low,2,Cat_4
,Male,Yes,46,No,Entertainment,1,Average,4,Cat_3
